C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
N330,R202,00-03-02,63 DR-REGO PARK,MR,IND,12/31/2015,03:00:00,REGULAR,0000165489,0000599333                                       
N330,R202,00-03-02,63 DR-REGO PARK,MR,IND,01/01/2016,11:00:00,REGULAR,0000165619,0000600054                                       
N330,R202,00-05-00,63 DR-REGO PARK,MR,IND,12/26/2015,23:00:00,REGULAR,0001405857,0000847023                                       
N330,R202,00-05-00,63 DR-REGO PARK,MR,IND,12/28/2015,07:00:00,REGULAR,0001406992,0000847573                                       
N330,R202,00-05-00,63 DR-REGO PARK,MR,IND,12/29/2015,15:00:00,REGULAR,0001409321,0000848662                                       
N330,R202,00-05-00,63 DR-REGO PARK,MR,IND,12/30/2015,23:00:00,REGULAR,0001411960,0000849676                                       
N330,R202,00-05-00,63 DR-REGO PARK,MR,IND,01/01/2016,07:00:00,REGULAR,0001413465,0000850364                                       
N330,R202,00-05-01,63 DR-REGO PARK,MR,IND,12/26/2015,15:00:00,REGULAR,0002670170,0000358950                                       
N330,R202,00-05-01,63 DR-REGO PARK,MR,IND,12/27/2015,23:00:00,REGULAR,0002672537,0000359137                                       
N330,R202,00-05-01,63 DR-REGO PARK,MR,IND,12/29/2015,07:00:00,REGULAR,0002674642,0000359337                                       
N330,R202,00-05-01,63 DR-REGO PARK,MR,IND,12/30/2015,15:00:00,REGULAR,0002677550,0000359613                                       
N330,R202,00-05-01,63 DR-REGO PARK,MR,IND,12/31/2015,23:00:00,REGULAR,0002680406,0000359824                                       
N330,R202,00-06-00,63 DR-REGO PARK,MR,IND,12/26/2015,07:00:00,REGULAR,0000811661,0000569914                                       
N330,R202,00-06-00,63 DR-REGO PARK,MR,IND,12/27/2015,19:00:00,REGULAR,0000812778,0000570525                                       
N330,R202,00-06-00,63 DR-REGO PARK,MR,IND,12/29/2015,03:00:00,REGULAR,0000813836,0000571155                                       
N330,R202,00-06-00,63 DR-REGO PARK,MR,IND,12/30/2015,11:00:00,REGULAR,0000814922,0000571684                                       
N330,R202,00-06-00,63 DR-REGO PARK,MR,IND,12/31/2015,19:00:00,REGULAR,0000816479,0000572584                                       
N330C,R202,01-04-00,63 DR-REGO PARK,MR,IND,12/26/2015,03:00:00,REGULAR,0000000533,0000000329                                      
N330C,R202,01-04-00,63 DR-REGO PARK,MR,IND,12/27/2015,11:00:00,REGULAR,0000000533,0000000329                                      
N330C,R202,01-04-00,63 DR-REGO PARK,MR,IND,12/28/2015,15:00:00,REGULAR,0000000533,0000000329                                      
N330C,R202,01-04-00,63 DR-REGO PARK,MR,IND,12/29/2015,19:00:00,REGULAR,0000000533,0000000329                                      
N330C,R202,01-04-00,63 DR-REGO PARK,MR,IND,12/31/2015,03:00:00,REGULAR,0000000534,0000000329                                      
N330C,R202,01-04-00,63 DR-REGO PARK,MR,IND,01/01/2016,11:00:00,REGULAR,0000000534,0000000329                                      
N330C,R202,01-04-01,63 DR-REGO PARK,MR,IND,12/26/2015,19:00:00,REGULAR,0000000992,0000000398                                      
N330C,R202,01-04-01,63 DR-REGO PARK,MR,IND,12/28/2015,03:00:00,REGULAR,0000000992,0000000398                                      
N330C,R202,01-04-01,63 DR-REGO PARK,MR,IND,12/29/2015,03:00:00,REGULAR,0000000992,0000000398                                      
N330C,R202,01-04-01,63 DR-REGO PARK,MR,IND,12/30/2015,11:00:00,REGULAR,0000000992,0000000398                                      
N330C,R202,01-04-01,63 DR-REGO PARK,MR,IND,12/31/2015,19:00:00,REGULAR,0000000992,0000000398                                      
N330C,R202,01-06-00,63 DR-REGO PARK,MR,IND,12/26/2015,03:00:00,REGULAR,0100736418,0000062271                                      
N330C,R202,01-06-00,63 DR-REGO PARK,MR,IND,12/27/2015,11:00:00,REGULAR,0100736786,0000062636                                      
N330C,R202,01-06-00,63 DR-REGO PARK,MR,IND,12/28/2015,15:00:00,REGULAR,0100737267,0000063306                                      
N330C,R202,01-06-00,63 DR-REGO PARK,MR,IND,12/29/2015,19:00:00,REGULAR,0100738043,0000064512                                      
N330C,R202,01-06-00,63 DR-REGO PARK,MR,IND,12/31/2015,03:00:00,REGULAR,0100738779,0000065590                                      
N330C,R202,01-06-00,63 DR-REGO PARK,MR,IND,01/01/2016,11:00:00,REGULAR,0100739349,0000066255                                      
N330C,R202,01-06-01,63 DR-REGO PARK,MR,IND,12/26/2015,19:00:00,REGULAR,0007404485,0001011985                                      
N330C,R202,01-06-01,63 DR-REGO PARK,MR,IND,12/28/2015,03:00:00,REGULAR,0007405111,0001012159                                      
N330C,R202,01-06-01,63 DR-REGO PARK,MR,IND,12/29/2015,03:00:00,REGULAR,0007406407,0001012364                                      
N330C,R202,01-06-01,63 DR-REGO PARK,MR,IND,12/30/2015,11:00:00,REGULAR,0007408422,0001012592                                      
N330C,R202,01-06-01,63 DR-REGO PARK,MR,IND,12/31/2015,19:00:00,REGULAR,0007410004,0001012904                                      
N330C,R202,01-06-02,63 DR-REGO PARK,MR,IND,12/26/2015,03:00:00,REGULAR,0003641899,0000222749                                      
N330C,R202,01-06-02,63 DR-REGO PARK,MR,IND,12/27/2015,11:00:00,REGULAR,0003642713,0000222788                                      
N330C,R202,01-06-02,63 DR-REGO PARK,MR,IND,12/28/2015,15:00:00,REGULAR,0003643929,0000222828                                      
N330C,R202,01-06-02,63 DR-REGO PARK,MR,IND,12/29/2015,19:00:00,REGULAR,0003645155,0000222917                                      
N330C,R202,01-06-02,63 DR-REGO PARK,MR,IND,12/31/2015,03:00:00,REGULAR,0003646403,0000222972                                      
N330C,R202,01-06-02,63 DR-REGO PARK,MR,IND,01/01/2016,11:00:00,REGULAR,0003647555,0000223033                                      
N330C,R202,01-06-03,63 DR-REGO PARK,MR,IND,12/26/2015,19:00:00,REGULAR,0000505140,0000089288                                      
N330C,R202,01-06-03,63 DR-REGO PARK,MR,IND,12/28/2015,03:00:00,REGULAR,0000505472,0000089380                                      
N330C,R202,01-06-03,63 DR-REGO PARK,MR,IND,12/29/2015,03:00:00,REGULAR,0000506125,0000089489                                      
N330C,R202,01-06-03,63 DR-REGO PARK,MR,IND,12/30/2015,11:00:00,REGULAR,0000507158,0000089603                                      
N330C,R202,01-06-03,63 DR-REGO PARK,MR,IND,12/31/2015,19:00:00,REGULAR,0000507983,0000089783                                      
N331,R219,00-00-00,67 AV,MR,IND,12/26/2015,03:00:00,REGULAR,0009015846,0005700916                                                 
N331,R219,00-00-00,67 AV,MR,IND,12/27/2015,11:00:00,REGULAR,0009016960,0005701453                                                 
N331,R219,00-00-00,67 AV,MR,IND,12/28/2015,19:00:00,REGULAR,0009019093,0005702436                                                 
N331,R219,00-00-00,67 AV,MR,IND,12/30/2015,03:00:00,REGULAR,0009020953,0005703585                                                 
N331,R219,00-00-00,67 AV,MR,IND,12/31/2015,11:00:00,REGULAR,0009023503,0005704653                                                 
N331,R219,00-00-00,67 AV,MR,IND,01/01/2016,19:00:00,REGULAR,0009024794,0005705512                                                 
N331,R219,00-00-01,67 AV,MR,IND,12/27/2015,03:00:00,REGULAR,0007618452,0006056946                                                 
N331,R219,00-00-01,67 AV,MR,IND,12/28/2015,11:00:00,REGULAR,0007619455,0006057287                                                 
N331,R219,00-00-01,67 AV,MR,IND,12/29/2015,19:00:00,REGULAR,0007620828,0006058238                                                 
N331,R219,00-00-01,67 AV,MR,IND,12/31/2015,03:00:00,REGULAR,0007621876,0006059041                                                 
N331,R219,00-00-01,67 AV,MR,IND,01/01/2016,11:00:00,REGULAR,0007622845,0006059539                                                 
N331,R219,00-00-02,67 AV,MR,IND,12/26/2015,19:00:00,REGULAR,0004999795,0005734844                                                 
N331,R219,00-00-02,67 AV,MR,IND,12/28/2015,03:00:00,REGULAR,0005000198,0005735184                                                 
N331,R219,00-00-02,67 AV,MR,IND,12/29/2015,11:00:00,REGULAR,0005001515,0005735861                                                 
N331,R219,00-00-02,67 AV,MR,IND,12/30/2015,19:00:00,REGULAR,0005002672,0005736737                                                 
N331,R219,00-00-02,67 AV,MR,IND,01/01/2016,03:00:00,REGULAR,0005003412,0005737405                                                 
N331,R219,00-00-03,67 AV,MR,IND,12/26/2015,11:00:00,REGULAR,0003516710,0002874975                                                 
N331,R219,00-00-03,67 AV,MR,IND,12/27/2015,19:00:00,REGULAR,0003517927,0002875583                                                 
N331,R219,00-00-03,67 AV,MR,IND,12/29/2015,03:00:00,REGULAR,0003519767,0002876632                                                 
N331,R219,00-00-03,67 AV,MR,IND,12/30/2015,11:00:00,REGULAR,0003522446,0002877626                                                 
N331,R219,00-00-03,67 AV,MR,IND,12/31/2015,19:00:00,REGULAR,0003524672,0002878924                                                 
N332,R219,01-05-00,67 AV,MR,IND,12/26/2015,03:00:00,REGULAR,0000000659,0000000000                                                 
N332,R219,01-05-00,67 AV,MR,IND,12/27/2015,11:00:00,REGULAR,0000000659,0000000000                                                 
N332,R219,01-05-00,67 AV,MR,IND,12/28/2015,19:00:00,REGULAR,0000000659,0000000000                                                 
N332,R219,01-05-00,67 AV,MR,IND,12/30/2015,03:00:00,REGULAR,0000000659,0000000000                                                 
N332,R219,01-05-00,67 AV,MR,IND,12/31/2015,11:00:00,REGULAR,0000000659,0000000000                                                 
N332,R219,01-05-00,67 AV,MR,IND,01/01/2016,19:00:00,REGULAR,0000000659,0000000000                                                 
N332,R219,01-05-01,67 AV,MR,IND,12/27/2015,03:00:00,REGULAR,0000000012,0000001043                                                 
N332,R219,01-05-01,67 AV,MR,IND,12/28/2015,11:00:00,REGULAR,0000000012,0000001043                                                 
N332,R219,01-05-01,67 AV,MR,IND,12/29/2015,19:00:00,REGULAR,0000000012,0000001043                                                 
N332,R219,01-05-01,67 AV,MR,IND,12/31/2015,03:00:00,REGULAR,0000000012,0000001043                                                 
N332,R219,01-05-01,67 AV,MR,IND,01/01/2016,11:00:00,REGULAR,0000000012,0000001043                                                 
N332,R219,01-06-00,67 AV,MR,IND,12/26/2015,19:00:00,REGULAR,0003028389,0001718993                                                 
N332,R219,01-06-00,67 AV,MR,IND,12/28/2015,03:00:00,REGULAR,0003028692,0001719181                                                 
N332,R219,01-06-00,67 AV,MR,IND,12/29/2015,11:00:00,REGULAR,0003029548,0001719503                                                 
N332,R219,01-06-00,67 AV,MR,IND,12/30/2015,19:00:00,REGULAR,0003030364,0001719973                                                 
N332,R219,01-06-00,67 AV,MR,IND,01/01/2016,03:00:00,REGULAR,0003030898,0001720392                                                 
N332,R219,01-06-01,67 AV,MR,IND,12/26/2015,11:00:00,REGULAR,0007327001,0001480259                                                 
N332,R219,01-06-01,67 AV,MR,IND,12/27/2015,19:00:00,REGULAR,0007327994,0001480422                                                 
N332,R219,01-06-01,67 AV,MR,IND,12/29/2015,03:00:00,REGULAR,0007329382,0001480680                                                 
N332,R219,01-06-01,67 AV,MR,IND,12/30/2015,11:00:00,REGULAR,0007331443,0001480888                                                 
N332,R219,01-06-01,67 AV,MR,IND,12/31/2015,19:00:00,REGULAR,0007333168,0001481164                                                 
N332,R219,01-06-02,67 AV,MR,IND,12/26/2015,03:00:00,REGULAR,0001866497,0001177868                                                 
N332,R219,01-06-02,67 AV,MR,IND,12/27/2015,11:00:00,REGULAR,0001866691,0001177982                                                 
N332,R219,01-06-02,67 AV,MR,IND,12/28/2015,19:00:00,REGULAR,0001867099,0001178268                                                 
N332,R219,01-06-02,67 AV,MR,IND,12/30/2015,03:00:00,REGULAR,0001867475,0001178636                                                 
N332,R219,01-06-02,67 AV,MR,IND,12/31/2015,11:00:00,REGULAR,0001867996,0001178949                                                 
N332,R219,01-06-02,67 AV,MR,IND,01/01/2016,19:00:00,REGULAR,0001868268,0001179191                                                 
N332,R219,01-06-03,67 AV,MR,IND,12/27/2015,03:00:00,REGULAR,0001134046,0001328062                                                 
N332,R219,01-06-03,67 AV,MR,IND,12/28/2015,11:00:00,REGULAR,0001134289,0001328219                                                 
N332,R219,01-06-03,67 AV,MR,IND,12/29/2015,19:00:00,REGULAR,0001134650,0001328693                                                 
N332,R219,01-06-03,67 AV,MR,IND,12/31/2015,03:00:00,REGULAR,0001134913,0001329130                                                 
N332,R219,01-06-03,67 AV,MR,IND,01/01/2016,11:00:00,REGULAR,0001135106,0001329391                                                 
N333,R141,01-00-00,FOREST HILLS 71,EFMR,IND,12/26/2015,16:00:00,REGULAR,0001345255,0000738614                                     
N333,R141,01-00-00,FOREST HILLS 71,EFMR,IND,12/28/2015,00:00:00,REGULAR,0001346039,0000738999                                     
N333,R141,01-00-00,FOREST HILLS 71,EFMR,IND,12/29/2015,08:00:00,REGULAR,0001347983,0000739444                                     
N333,R141,01-00-00,FOREST HILLS 71,EFMR,IND,12/30/2015,16:00:00,REGULAR,0001350544,0000740024                                     
N333,R141,01-00-00,FOREST HILLS 71,EFMR,IND,01/01/2016,00:00:00,REGULAR,0001352211,0000740598                                     
N333,R141,01-00-01,FOREST HILLS 71,EFMR,IND,12/26/2015,08:00:00,REGULAR,0004223873,0001616539                                     
N333,R141,01-00-01,FOREST HILLS 71,EFMR,IND,12/27/2015,16:00:00,REGULAR,0004224463,0001616748                                     
N333,R141,01-00-01,FOREST HILLS 71,EFMR,IND,12/29/2015,00:00:00,REGULAR,0004225500,0001617084                                     
N333,R141,01-00-01,FOREST HILLS 71,EFMR,IND,12/30/2015,08:00:00,REGULAR,0004226490,0001617314                                     
N333,R141,01-00-01,FOREST HILLS 71,EFMR,IND,12/31/2015,16:00:00,REGULAR,0004227699,0001617663                                     
N333,R141,01-00-02,FOREST HILLS 71,EFMR,IND,12/26/2015,00:00:00,REGULAR,0017310652,0017300783                                     
N333,R141,01-00-02,FOREST HILLS 71,EFMR,IND,12/27/2015,08:00:00,REGULAR,0017310854,0017301119                                     
N333,R141,01-00-02,FOREST HILLS 71,EFMR,IND,12/28/2015,16:00:00,REGULAR,0017311429,0017301564                                     
N333,R141,01-00-02,FOREST HILLS 71,EFMR,IND,12/30/2015,00:00:00,REGULAR,0017311950,0017302324                                     
N333,R141,01-00-02,FOREST HILLS 71,EFMR,IND,12/31/2015,08:00:00,REGULAR,0017312466,0017302856                                     
N333,R141,01-00-02,FOREST HILLS 71,EFMR,IND,01/01/2016,16:00:00,REGULAR,0017312897,0017303381                                     
N333,R141,01-00-03,FOREST HILLS 71,EFMR,IND,12/27/2015,00:00:00,REGULAR,0000559138,0002135340                                     
